,economy,time,EG.ELC.ACCS.ZS
8596,MEA,YR1988,
8597,MEA,YR1989,
8598,MEA,YR1990,
8599,MEA,YR1991,
8600,MEA,YR1992,
8601,MEA,YR1993,
8602,MEA,YR1994,
8603,MEA,YR1995,
8604,MEA,YR1996,
8605,MEA,YR1997,
8606,MEA,YR1998,
8607,MEA,YR1999,
8608,MEA,YR2000,92.4255658101317
8609,MEA,YR2001,92.6244025931172
8610,MEA,YR2002,92.5394053873073
8611,MEA,YR2003,93.3602620188575
8612,MEA,YR2004,93.2467988570198
8613,MEA,YR2005,93.9253313994761
8614,MEA,YR2006,95.8380072375114
8615,MEA,YR2007,94.1525545580793
8616,MEA,YR2008,94.7733962228344
8617,MEA,YR2009,94.9038806338921
8618,MEA,YR2010,95.9135294876026
8619,MEA,YR2011,95.9219403185226
8620,MEA,YR2012,95.4333005594465
8621,MEA,YR2013,97.0774268542969
8622,MEA,YR2014,96.5192251962377
8623,MEA,YR2015,96.5044349539487
8624,MEA,YR2016,96.785628505957
8625,MEA,YR2017,97.6319329293864
8626,MEA,YR2018,96.1494330838181
8627,MEA,YR2019,97.1296939736104
8628,MEA,YR2020,97.2299187345237
8629,MEA,YR2021,97.2901454351418
8630,MEA,YR2022,
8631,MEX,YR1960,
8632,MEX,YR1961,
8633,MEX,YR1962,
8634,MEX,YR1963,
8635,MEX,YR1964,
8636,MEX,YR1965,
8637,MEX,YR1966,
8638,MEX,YR1967,
8639,MEX,YR1968,
8640,MEX,YR1969,
8641,MEX,YR1970,
8642,MEX,YR1971,
8643,MEX,YR1972,
8644,MEX,YR1973,
8645,MEX,YR1974,
8646,MEX,YR1975,
8647,MEX,YR1976,
8648,MEX,YR1977,
8649,MEX,YR1978,
8650,MEX,YR1979,
8651,MEX,YR1980,
8652,MEX,YR1981,
8653,MEX,YR1982,
8654,MEX,YR1983,
8655,MEX,YR1984,
8656,MEX,YR1985,
8657,MEX,YR1986,
8658,MEX,YR1987,
8659,MEX,YR1988,
8660,MEX,YR1989,
8661,MEX,YR1990,
8662,MEX,YR1991,
8663,MEX,YR1992,93.145981
8664,MEX,YR1993,95.4484634399414
8665,MEX,YR1994,95.238294
8666,MEX,YR1995,95.8944625854492
8667,MEX,YR1996,96.093624
8668,MEX,YR1997,96.3295822143555
8669,MEX,YR1998,96.092755
8670,MEX,YR1999,96.7482986450195
8671,MEX,YR2000,98.007132
8672,MEX,YR2001,97.1395645141602
8673,MEX,YR2002,97.897085
8674,MEX,YR2003,97.3593902587891
8675,MEX,YR2004,98.597701
8676,MEX,YR2005,98.932728
8677,MEX,YR2006,99.11416
8678,MEX,YR2007,97.9146041870117
8679,MEX,YR2008,98.914037
8680,MEX,YR2009,98.2967987060547
8681,MEX,YR2010,99.236696
8682,MEX,YR2011,99.0047225952148
8683,MEX,YR2012,99.111637
8684,MEX,YR2013,99.1450500488281
8685,MEX,YR2014,99.172928
8686,MEX,YR2015,99.0
8687,MEX,YR2016,99.5
8688,MEX,YR2017,100.0
8689,MEX,YR2018,99.5
8690,MEX,YR2019,99.6
8691,MEX,YR2020,99.4
8692,MEX,YR2021,100.0
8693,MEX,YR2022,
8694,MHL,YR1960,
8695,MHL,YR1961,
8696,MHL,YR1962,
8697,MHL,YR1963,
8698,MHL,YR1964,
8699,MHL,YR1965,
8700,MHL,YR1966,
8701,MHL,YR1967,
8702,MHL,YR1968,
8703,MHL,YR1969,
8704,MHL,YR1970,
8705,MHL,YR1971,
8706,MHL,YR1972,
8707,MHL,YR1973,
8708,MHL,YR1974,
8709,MHL,YR1975,
8710,MHL,YR1976,
8711,MHL,YR1977,
8712,MHL,YR1978,
8713,MHL,YR1979,
8714,MHL,YR1980,
8715,MHL,YR1981,
8716,MHL,YR1982,
8717,MHL,YR1983,
8718,MHL,YR1984,
8719,MHL,YR1985,
8720,MHL,YR1986,
8721,MHL,YR1987,
8722,MHL,YR1988,
8723,MHL,YR1989,
8724,MHL,YR1990,
8725,MHL,YR1991,
8726,MHL,YR1992,
8727,MHL,YR1993,
8728,MHL,YR1994,
8729,MHL,YR1995,
8730,MHL,YR1996,
8731,MHL,YR1997,
8732,MHL,YR1998,
8733,MHL,YR1999,68.5242358752702
8734,MHL,YR2000,68.6247863769531
8735,MHL,YR2001,70.0503921508789
8736,MHL,YR2002,71.4674453735352
8737,MHL,YR2003,72.8829650878906
8738,MHL,YR2004,74.3039474487305
8739,MHL,YR2005,75.7374038696289
8740,MHL,YR2006,77.1901168823242
8741,MHL,YR2007,72.3
8742,MHL,YR2008,80.1544418334961
8743,MHL,YR2009,81.6586074829102
8744,MHL,YR2010,89.3956832885742
8745,MHL,YR2011,89.919606785433
8746,MHL,YR2012,90.3635482788086
8747,MHL,YR2013,90.888069152832
8748,MHL,YR2014,91.4559173583984
8749,MHL,YR2015,92.0564117431641
8750,MHL,YR2016,92.6724395751953
8751,MHL,YR2017,93.7629470825195
8752,MHL,YR2018,95.2622985839844
8753,MHL,YR2019,96.7599868774414
8754,MHL,YR2020,98.2568511962891
8755,MHL,YR2021,99.7535781860352
8756,MHL,YR2022,
8757,MIC,YR1960,
8758,MIC,YR1961,
8759,MIC,YR1962,
8760,MIC,YR1963,
8761,MIC,YR1964,
8762,MIC,YR1965,
8763,MIC,YR1966,
8764,MIC,YR1967,
8765,MIC,YR1968,
8766,MIC,YR1969,
8767,MIC,YR1970,
8768,MIC,YR1971,
8769,MIC,YR1972,
8770,MIC,YR1973,
8771,MIC,YR1974,
8772,MIC,YR1975,
8773,MIC,YR1976,
8774,MIC,YR1977,
8775,MIC,YR1978,
8776,MIC,YR1979,
8777,MIC,YR1980,
8778,MIC,YR1981,
8779,MIC,YR1982,
8780,MIC,YR1983,
8781,MIC,YR1984,
8782,MIC,YR1985,
8783,MIC,YR1986,
8784,MIC,YR1987,
8785,MIC,YR1988,
8786,MIC,YR1989,
8787,MIC,YR1990,
8788,MIC,YR1991,
8789,MIC,YR1992,
8790,MIC,YR1993,
8791,MIC,YR1994,
8792,MIC,YR1995,
8793,MIC,YR1996,
8794,MIC,YR1997,
8795,MIC,YR1998,
8796,MIC,YR1999,
8797,MIC,YR2000,77.9802678329801
8798,MIC,YR2001,78.6536376213684
8799,MIC,YR2002,79.2399280129441
8800,MIC,YR2003,80.3695105597779
8801,MIC,YR2004,80.3657165613779
8802,MIC,YR2005,81.5118194766929
8803,MIC,YR2006,82.2351336747929
8804,MIC,YR2007,83.1796578000078
8805,MIC,YR2008,84.237425409875
8806,MIC,YR2009,84.7347762830054
8807,MIC,YR2010,85.4692686327694
8808,MIC,YR2011,86.9307275457119
8809,MIC,YR2012,87.2966121761514
8810,MIC,YR2013,88.2869012387615
8811,MIC,YR2014,88.8711380014676
8812,MIC,YR2015,89.9201901924649
8813,MIC,YR2016,91.0128091199476
8814,MIC,YR2017,92.0303553988132
8815,MIC,YR2018,93.1341632810462
8816,MIC,YR2019,93.4939156732194
8817,MIC,YR2020,93.8306110477114
8818,MIC,YR2021,94.9989872089771
8819,MIC,YR2022,
8820,MKD,YR1960,
8821,MKD,YR1961,
8822,MKD,YR1962,
8823,MKD,YR1963,
8824,MKD,YR1964,
8825,MKD,YR1965,
8826,MKD,YR1966,
8827,MKD,YR1967,
8828,MKD,YR1968,
8829,MKD,YR1969,
8830,MKD,YR1970,
8831,MKD,YR1971,
8832,MKD,YR1972,
8833,MKD,YR1973,
8834,MKD,YR1974,
8835,MKD,YR1975,
8836,MKD,YR1976,
8837,MKD,YR1977,
8838,MKD,YR1978,
8839,MKD,YR1979,
8840,MKD,YR1980,
8841,MKD,YR1981,
8842,MKD,YR1982,
8843,MKD,YR1983,
8844,MKD,YR1984,
8845,MKD,YR1985,
8846,MKD,YR1986,
8847,MKD,YR1987,
8848,MKD,YR1988,
8849,MKD,YR1989,
8850,MKD,YR1990,100.0
8851,MKD,YR1991,100.0
8852,MKD,YR1992,100.0
8853,MKD,YR1993,100.0
8854,MKD,YR1994,100.0
8855,MKD,YR1995,100.0
8856,MKD,YR1996,100.0
8857,MKD,YR1997,100.0
8858,MKD,YR1998,100.0
8859,MKD,YR1999,100.0
8860,MKD,YR2000,99.0229949951172
8861,MKD,YR2001,99.0323638916016
8862,MKD,YR2002,99.0331954956055
8863,MKD,YR2003,99.0324783325195
8864,MKD,YR2004,99.42
8865,MKD,YR2005,99.0544509887695
8866,MKD,YR2006,99.0
8867,MKD,YR2007,99.1482543945313
8868,MKD,YR2008,99.2
8869,MKD,YR2009,99.2
8870,MKD,YR2010,99.4974746704102
8871,MKD,YR2011,99.7261638038337
8872,MKD,YR2012,99.616455078125
8873,MKD,YR2013,99.7195434570313
8874,MKD,YR2014,99.8175964355469
8875,MKD,YR2015,99.9032745361328
8876,MKD,YR2016,99.9661178588867
8877,MKD,YR2017,99.9943161010742
8878,MKD,YR2018,99.8
8879,MKD,YR2019,100.0
8880,MKD,YR2020,100.0
8881,MKD,YR2021,100.0
8882,MKD,YR2022,
8883,MLI,YR1960,
8884,MLI,YR1961,
8885,MLI,YR1962,
8886,MLI,YR1963,
8887,MLI,YR1964,
8888,MLI,YR1965,
8889,MLI,YR1966,
8890,MLI,YR1967,
8891,MLI,YR1968,
8892,MLI,YR1969,
8893,MLI,YR1970,
8894,MLI,YR1971,
8895,MLI,YR1972,
8896,MLI,YR1973,
8897,MLI,YR1974,
8898,MLI,YR1975,
8899,MLI,YR1976,
8900,MLI,YR1977,
8901,MLI,YR1978,
8902,MLI,YR1979,
8903,MLI,YR1980,
8904,MLI,YR1981,
8905,MLI,YR1982,
8906,MLI,YR1983,
8907,MLI,YR1984,
8908,MLI,YR1985,
8909,MLI,YR1986,
8910,MLI,YR1987,
8911,MLI,YR1988,
8912,MLI,YR1989,
8913,MLI,YR1990,
8914,MLI,YR1991,
8915,MLI,YR1992,
8916,MLI,YR1993,
8917,MLI,YR1994,
8918,MLI,YR1995,
8919,MLI,YR1996,6.2
8920,MLI,YR1997,4.28854084014893
8921,MLI,YR1998,6.06686353683472
8922,MLI,YR1999,7.84034395217896
8923,MLI,YR2000,9.62523651123047
8924,MLI,YR2001,10.8
8925,MLI,YR2002,13.0359210968018
8926,MLI,YR2003,14.7354507446289
8927,MLI,YR2004,16.4404468536377
8928,MLI,YR2005,18.1579170227051
8929,MLI,YR2006,16.6
8930,MLI,YR2007,21.6522064208984
8931,MLI,YR2008,23.4269962310791
8932,MLI,YR2009,24.0308958348372
8933,MLI,YR2010,27.0128974914551
8934,MLI,YR2011,28.8163280487061
8935,MLI,YR2012,25.6
8936,MLI,YR2013,32.4249649047852
8937,MLI,YR2014,34.2232627868652
8938,MLI,YR2015,37.6
8939,MLI,YR2016,38.7969284057617
8940,MLI,YR2017,34.78
8941,MLI,YR2018,50.9
8942,MLI,YR2019,47.8547897338867
8943,MLI,YR2020,50.6440658569336
8944,MLI,YR2021,53.3801879882813
8945,MLI,YR2022,
8946,MLT,YR1960,
8947,MLT,YR1961,
8948,MLT,YR1962,
8949,MLT,YR1963,
8950,MLT,YR1964,
8951,MLT,YR1965,
8952,MLT,YR1966,
8953,MLT,YR1967,
8954,MLT,YR1968,
8955,MLT,YR1969,
8956,MLT,YR1970,
8957,MLT,YR1971,
8958,MLT,YR1972,
8959,MLT,YR1973,
8960,MLT,YR1974,
8961,MLT,YR1975,
8962,MLT,YR1976,
8963,MLT,YR1977,
8964,MLT,YR1978,
8965,MLT,YR1979,
8966,MLT,YR1980,
8967,MLT,YR1981,
8968,MLT,YR1982,
8969,MLT,YR1983,
8970,MLT,YR1984,
8971,MLT,YR1985,
8972,MLT,YR1986,
8973,MLT,YR1987,
8974,MLT,YR1988,
8975,MLT,YR1989,
8976,MLT,YR1990,100.0
8977,MLT,YR1991,100.0
8978,MLT,YR1992,100.0
8979,MLT,YR1993,100.0
8980,MLT,YR1994,100.0
8981,MLT,YR1995,100.0
8982,MLT,YR1996,100.0
8983,MLT,YR1997,100.0
8984,MLT,YR1998,100.0
8985,MLT,YR1999,100.0
8986,MLT,YR2000,100.0
8987,MLT,YR2001,99.9980621337891
8988,MLT,YR2002,100.0
8989,MLT,YR2003,100.0
8990,MLT,YR2004,100.0
8991,MLT,YR2005,100.0
8992,MLT,YR2006,100.0
8993,MLT,YR2007,100.0
8994,MLT,YR2008,100.0
8995,MLT,YR2009,100.0
8996,MLT,YR2010,100.0
8997,MLT,YR2011,100.0
8998,MLT,YR2012,100.0
8999,MLT,YR2013,100.0
9000,MLT,YR2014,100.0
9001,MLT,YR2015,100.0
9002,MLT,YR2016,100.0
9003,MLT,YR2017,100.0
9004,MLT,YR2018,100.0
9005,MLT,YR2019,100.0
9006,MLT,YR2020,100.0
9007,MLT,YR2021,100.0
9008,MLT,YR2022,
9009,MMR,YR1960,
9010,MMR,YR1961,
9011,MMR,YR1962,
9012,MMR,YR1963,
9013,MMR,YR1964,
9014,MMR,YR1965,
9015,MMR,YR1966,
9016,MMR,YR1967,
9017,MMR,YR1968,
9018,MMR,YR1969,
9019,MMR,YR1970,
9020,MMR,YR1971,
9021,MMR,YR1972,
9022,MMR,YR1973,
9023,MMR,YR1974,
9024,MMR,YR1975,
9025,MMR,YR1976,
9026,MMR,YR1977,
9027,MMR,YR1978,
9028,MMR,YR1979,
9029,MMR,YR1980,
9030,MMR,YR1981,
9031,MMR,YR1982,
9032,MMR,YR1983,
9033,MMR,YR1984,
9034,MMR,YR1985,
9035,MMR,YR1986,
9036,MMR,YR1987,
9037,MMR,YR1988,
9038,MMR,YR1989,
9039,MMR,YR1990,
9040,MMR,YR1991,
9041,MMR,YR1992,
9042,MMR,YR1993,
9043,MMR,YR1994,
9044,MMR,YR1995,
9045,MMR,YR1996,
9046,MMR,YR1997,
9047,MMR,YR1998,
9048,MMR,YR1999,
9049,MMR,YR2000,41.8731880187988
9050,MMR,YR2001,42.9520797729492
9051,MMR,YR2002,47.0
9052,MMR,YR2003,45.0912322998047
9053,MMR,YR2004,46.1655044555664
9054,MMR,YR2005,47.252254486084
9055,MMR,YR2006,48.3582534790039
9056,MMR,YR2007,49.4850959777832
9057,MMR,YR2008,50.6291618347168
9058,MMR,YR2009,51.7866134643555
9059,MMR,YR2010,48.8
9060,MMR,YR2011,54.1263236999512
9061,MMR,YR2012,55.3009033203125
9062,MMR,YR2013,56.4735107421875
9063,MMR,YR2014,52.0
9064,MMR,YR2015,60.5
9065,MMR,YR2016,55.6
9066,MMR,YR2017,69.8148365975088
9067,MMR,YR2018,66.1009368896484
9068,MMR,YR2019,68.3115005493164
9069,MMR,YR2020,70.4157409667969
9070,MMR,YR2021,72.4668197631836
9071,MMR,YR2022,
9072,MNA,YR1960,
9073,MNA,YR1961,
9074,MNA,YR1962,
9075,MNA,YR1963,
9076,MNA,YR1964,
9077,MNA,YR1965,
9078,MNA,YR1966,
9079,MNA,YR1967,
9080,MNA,YR1968,
9081,MNA,YR1969,
9082,MNA,YR1970,
9083,MNA,YR1971,
9084,MNA,YR1972,
9085,MNA,YR1973,
9086,MNA,YR1974,
9087,MNA,YR1975,
9088,MNA,YR1976,
9089,MNA,YR1977,
9090,MNA,YR1978,
9091,MNA,YR1979,
9092,MNA,YR1980,
9093,MNA,YR1981,
9094,MNA,YR1982,
9095,MNA,YR1983,
9096,MNA,YR1984,
9097,MNA,YR1985,
9098,MNA,YR1986,
9099,MNA,YR1987,
9100,MNA,YR1988,
9101,MNA,YR1989,
9102,MNA,YR1990,
9103,MNA,YR1991,
9104,MNA,YR1992,
9105,MNA,YR1993,
9106,MNA,YR1994,
9107,MNA,YR1995,
9108,MNA,YR1996,
9109,MNA,YR1997,
9110,MNA,YR1998,
9111,MNA,YR1999,
9112,MNA,YR2000,91.434714042494
9113,MNA,YR2001,91.6526667804682
9114,MNA,YR2002,91.5490363934317
9115,MNA,YR2003,92.4729463217198
9116,MNA,YR2004,92.3397741895488
9117,MNA,YR2005,93.0978765403519
9118,MNA,YR2006,95.2542747996295
9119,MNA,YR2007,93.300114494656
9120,MNA,YR2008,93.982177203728
9121,MNA,YR2009,94.1068270365601
9122,MNA,YR2010,95.2626212309125
9123,MNA,YR2011,95.2658138386922
9124,MNA,YR2012,94.6913538576603
9125,MNA,YR2013,96.598950949965
9126,MNA,YR2014,95.9474000487267
9127,MNA,YR2015,95.9278842082872
9128,MNA,YR2016,96.2611901598489
9129,MNA,YR2017,97.2398130881751
9130,MNA,YR2018,95.5144196886912
9131,MNA,YR2019,96.6493667443399
9132,MNA,YR2020,96.7723312907715
9133,MNA,YR2021,96.8485307456121
9134,MNA,YR2022,
9135,MNE,YR1960,
9136,MNE,YR1961,
9137,MNE,YR1962,
9138,MNE,YR1963,
9139,MNE,YR1964,
9140,MNE,YR1965,
9141,MNE,YR1966,
9142,MNE,YR1967,
9143,MNE,YR1968,
9144,MNE,YR1969,
9145,MNE,YR1970,
9146,MNE,YR1971,
9147,MNE,YR1972,
9148,MNE,YR1973,
9149,MNE,YR1974,
9150,MNE,YR1975,
9151,MNE,YR1976,
9152,MNE,YR1977,
9153,MNE,YR1978,
9154,MNE,YR1979,
9155,MNE,YR1980,
9156,MNE,YR1981,
9157,MNE,YR1982,
9158,MNE,YR1983,
9159,MNE,YR1984,
9160,MNE,YR1985,
9161,MNE,YR1986,
9162,MNE,YR1987,
9163,MNE,YR1988,
9164,MNE,YR1989,
9165,MNE,YR1990,100.0
9166,MNE,YR1991,100.0
9167,MNE,YR1992,100.0
9168,MNE,YR1993,100.0
9169,MNE,YR1994,100.0
9170,MNE,YR1995,100.0
9171,MNE,YR1996,100.0
9172,MNE,YR1997,100.0
9173,MNE,YR1998,100.0
9174,MNE,YR1999,100.0
9175,MNE,YR2000,99.0928573608398
9176,MNE,YR2001,99.0697402954102
9177,MNE,YR2002,99.0380706787109
9178,MNE,YR2003,99.0048599243164
9179,MNE,YR2004,98.9771194458008
9180,MNE,YR2005,99.830220713073
9181,MNE,YR2006,98.9658432006836
9182,MNE,YR2007,98.9906692504883
9183,MNE,YR2008,99.0327224731445
9184,MNE,YR2009,99.0881576538086
9185,MNE,YR2010,99.1531448364258
9186,MNE,YR2011,99.0
9187,MNE,YR2012,99.2964019775391
9188,MNE,YR2013,99.7
9189,MNE,YR2014,97.7
9190,MNE,YR2015,99.4931488037109
9191,MNE,YR2016,99.5997543334961
9192,MNE,YR2017,100.0
9193,MNE,YR2018,100.0
9194,MNE,YR2019,99.9622802734375
9195,MNE,YR2020,99.8531112670898
9196,MNE,YR2021,99.7984313964844
9197,MNE,YR2022,
9198,MNG,YR1960,
9199,MNG,YR1961,
9200,MNG,YR1962,
9201,MNG,YR1963,
9202,MNG,YR1964,
9203,MNG,YR1965,
9204,MNG,YR1966,
9205,MNG,YR1967,
9206,MNG,YR1968,
9207,MNG,YR1969,
9208,MNG,YR1970,
9209,MNG,YR1971,
9210,MNG,YR1972,
9211,MNG,YR1973,
9212,MNG,YR1974,
9213,MNG,YR1975,
9214,MNG,YR1976,
9215,MNG,YR1977,
9216,MNG,YR1978,
9217,MNG,YR1979,
9218,MNG,YR1980,
9219,MNG,YR1981,
9220,MNG,YR1982,
9221,MNG,YR1983,
9222,MNG,YR1984,
9223,MNG,YR1985,
9224,MNG,YR1986,
9225,MNG,YR1987,
9226,MNG,YR1988,
9227,MNG,YR1989,
9228,MNG,YR1990,
9229,MNG,YR1991,
9230,MNG,YR1992,
9231,MNG,YR1993,
9232,MNG,YR1994,
9233,MNG,YR1995,
9234,MNG,YR1996,
9235,MNG,YR1997,
9236,MNG,YR1998,
9237,MNG,YR1999,
9238,MNG,YR2000,67.3
9239,MNG,YR2001,71.7201843261719
9240,MNG,YR2002,72.7576370239258
9241,MNG,YR2003,76.3
9242,MNG,YR2004,74.8349227905273
9243,MNG,YR2005,86.2
9244,MNG,YR2006,76.9618835449219
9245,MNG,YR2007,78.0558242797852
9246,MNG,YR2008,79.1669998168945
9247,MNG,YR2009,80.2915573120117
9248,MNG,YR2010,78.502080443828
9249,MNG,YR2011,72.0570749108204
9250,MNG,YR2012,83.7071533203125
9251,MNG,YR2013,81.2
9252,MNG,YR2014,85.9815521240234
9253,MNG,YR2015,87.9682312011719
9254,MNG,YR2016,90.8075485229492
9255,MNG,YR2017,93.6207580566406
9256,MNG,YR2018,98.1
9257,MNG,YR2019,98.9232559204102
9258,MNG,YR2020,99.5021667480469
9259,MNG,YR2021,100.0
9260,MNG,YR2022,
9261,MOZ,YR1960,
9262,MOZ,YR1961,
9263,MOZ,YR1962,
9264,MOZ,YR1963,
9265,MOZ,YR1964,
9266,MOZ,YR1965,
9267,MOZ,YR1966,
9268,MOZ,YR1967,
9269,MOZ,YR1968,
9270,MOZ,YR1969,
9271,MOZ,YR1970,
9272,MOZ,YR1971,
9273,MOZ,YR1972,
9274,MOZ,YR1973,
9275,MOZ,YR1974,
9276,MOZ,YR1975,
9277,MOZ,YR1976,
9278,MOZ,YR1977,
9279,MOZ,YR1978,
9280,MOZ,YR1979,
9281,MOZ,YR1980,
9282,MOZ,YR1981,
9283,MOZ,YR1982,
9284,MOZ,YR1983,
9285,MOZ,YR1984,
9286,MOZ,YR1985,
9287,MOZ,YR1986,
9288,MOZ,YR1987,
9289,MOZ,YR1988,
9290,MOZ,YR1989,
9291,MOZ,YR1990,
9292,MOZ,YR1991,
9293,MOZ,YR1992,
9294,MOZ,YR1993,
9295,MOZ,YR1994,
9296,MOZ,YR1995,
9297,MOZ,YR1996,
9298,MOZ,YR1997,6.6
9299,MOZ,YR1998,3.66317558288574
9300,MOZ,YR1999,4.87912368774414
9301,MOZ,YR2000,6.10147285461426
9302,MOZ,YR2001,5.7
9303,MOZ,YR2002,8.39782524108887
9304,MOZ,YR2003,8.1
9305,MOZ,YR2004,10.6880178451538
9306,MOZ,YR2005,11.8483219146728
9307,MOZ,YR2006,13.0278806686401
9308,MOZ,YR2007,12.4
9309,MOZ,YR2008,13.5712238463743
9310,MOZ,YR2009,15.0
9311,MOZ,YR2010,18.8978042602539
9312,MOZ,YR2011,20.2
9313,MOZ,YR2012,21.213680267334
9314,MOZ,YR2013,22.4122085571289
9315,MOZ,YR2014,24.8
9316,MOZ,YR2015,24.0
9317,MOZ,YR2016,26.2185955047607
9318,MOZ,YR2017,24.3
9319,MOZ,YR2018,31.1
9320,MOZ,YR2019,29.6864433288574
9321,MOZ,YR2020,30.6123828887939
9322,MOZ,YR2021,31.4940395355225
9323,MOZ,YR2022,
9324,MRT,YR1960,
9325,MRT,YR1961,
9326,MRT,YR1962,
9327,MRT,YR1963,
9328,MRT,YR1964,
9329,MRT,YR1965,
9330,MRT,YR1966,
9331,MRT,YR1967,
9332,MRT,YR1968,
9333,MRT,YR1969,
9334,MRT,YR1970,
9335,MRT,YR1971,
9336,MRT,YR1972,
9337,MRT,YR1973,
9338,MRT,YR1974,
9339,MRT,YR1975,
9340,MRT,YR1976,
9341,MRT,YR1977,
9342,MRT,YR1978,
9343,MRT,YR1979,
9344,MRT,YR1980,
9345,MRT,YR1981,
9346,MRT,YR1982,
9347,MRT,YR1983,
9348,MRT,YR1984,
9349,MRT,YR1985,
9350,MRT,YR1986,
9351,MRT,YR1987,
9352,MRT,YR1988,
9353,MRT,YR1989,
9354,MRT,YR1990,
9355,MRT,YR1991,
9356,MRT,YR1992,
9357,MRT,YR1993,
9358,MRT,YR1994,
9359,MRT,YR1995,
9360,MRT,YR1996,
9361,MRT,YR1997,
9362,MRT,YR1998,
9363,MRT,YR1999,
9364,MRT,YR2000,19.1466331481934
9365,MRT,YR2001,22.2
9366,MRT,YR2002,21.7436180114746
9367,MRT,YR2003,23.0362968444824
9368,MRT,YR2004,24.3344440460205
9369,MRT,YR2005,18.2
9370,MRT,YR2006,26.9749393463135
9371,MRT,YR2007,33.0405405405405
9372,MRT,YR2008,30.0
9373,MRT,YR2009,31.0749187469482
9374,MRT,YR2010,34.2001838684082
9375,MRT,YR2011,35.3040924072266
9376,MRT,YR2012,36.4242401123047
9377,MRT,YR2013,37.5768547058105
9378,MRT,YR2014,38.8
9379,MRT,YR2015,39.5
9380,MRT,YR2016,41.2455101013184
9381,MRT,YR2017,42.9
9382,MRT,YR2018,43.5892791748047
9383,MRT,YR2019,44.9479293823242
9384,MRT,YR2020,45.4
9385,MRT,YR2021,47.6958427429199
9386,MRT,YR2022,
9387,MUS,YR1960,
9388,MUS,YR1961,
9389,MUS,YR1962,
9390,MUS,YR1963,
9391,MUS,YR1964,
9392,MUS,YR1965,
9393,MUS,YR1966,
9394,MUS,YR1967,
9395,MUS,YR1968,
9396,MUS,YR1969,
9397,MUS,YR1970,
9398,MUS,YR1971,
9399,MUS,YR1972,
9400,MUS,YR1973,
9401,MUS,YR1974,
9402,MUS,YR1975,
9403,MUS,YR1976,
9404,MUS,YR1977,
9405,MUS,YR1978,
9406,MUS,YR1979,
9407,MUS,YR1980,
9408,MUS,YR1981,
9409,MUS,YR1982,
9410,MUS,YR1983,
9411,MUS,YR1984,
9412,MUS,YR1985,
9413,MUS,YR1986,
9414,MUS,YR1987,
9415,MUS,YR1988,
9416,MUS,YR1989,
9417,MUS,YR1990,99.0415649414063
9418,MUS,YR1991,99.0706787109375
9419,MUS,YR1992,99.0996780395508
9420,MUS,YR1993,99.1280059814453
9421,MUS,YR1994,99.1549682617188
9422,MUS,YR1995,99.1798858642578
9423,MUS,YR1996,99.2020950317383
9424,MUS,YR1997,99.2208938598633
9425,MUS,YR1998,99.2356185913086
9426,MUS,YR1999,99.2455062866211
9427,MUS,YR2000,99.0
9428,MUS,YR2001,99.1960372924805
9429,MUS,YR2002,99.4
9430,MUS,YR2003,99.0877151489258
9431,MUS,YR2004,99.0382537841797
9432,MUS,YR2005,99.0012664794922
9433,MUS,YR2006,98.983528137207
9434,MUS,YR2007,98.9866333007813
9435,MUS,YR2008,99.006965637207
9436,MUS,YR2009,99.0406799316406
9437,MUS,YR2010,99.397331237793
9438,MUS,YR2011,99.6
9439,MUS,YR2012,99.3714294433594
9440,MUS,YR2013,99.3990707397461
9441,MUS,YR2014,99.4700317382813
9442,MUS,YR2015,99.5736541748047
9443,MUS,YR2016,99.6927947998047
9444,MUS,YR2017,99.61
9445,MUS,YR2018,99.7866134643555
9446,MUS,YR2019,100.0
9447,MUS,YR2020,99.4640197753906
9448,MUS,YR2021,99.6
9449,MUS,YR2022,
9450,MWI,YR1960,
9451,MWI,YR1961,
9452,MWI,YR1962,
9453,MWI,YR1963,
9454,MWI,YR1964,
9455,MWI,YR1965,
9456,MWI,YR1966,
9457,MWI,YR1967,
9458,MWI,YR1968,
9459,MWI,YR1969,
9460,MWI,YR1970,
9461,MWI,YR1971,
9462,MWI,YR1972,
9463,MWI,YR1973,
9464,MWI,YR1974,
9465,MWI,YR1975,
9466,MWI,YR1976,
9467,MWI,YR1977,
9468,MWI,YR1978,
9469,MWI,YR1979,
9470,MWI,YR1980,
9471,MWI,YR1981,
9472,MWI,YR1982,
9473,MWI,YR1983,
9474,MWI,YR1984,
9475,MWI,YR1985,
9476,MWI,YR1986,
9477,MWI,YR1987,
9478,MWI,YR1988,
9479,MWI,YR1989,
9480,MWI,YR1990,
9481,MWI,YR1991,
9482,MWI,YR1992,3.2
9483,MWI,YR1993,1.55355584621429
9484,MWI,YR1994,2.01366138458252
9485,MWI,YR1995,2.47172713279724
9486,MWI,YR1996,2.92707347869873
9487,MWI,YR1997,3.37902021408081
9488,MWI,YR1998,3.82688760757446
9489,MWI,YR1999,4.26991271972656
9490,MWI,YR2000,4.8
9491,MWI,YR2001,5.20557737350464
9492,MWI,YR2002,5.55432510375977
9493,MWI,YR2003,6.2
9494,MWI,YR2004,6.9
9495,MWI,YR2005,6.61935663223267
9496,MWI,YR2006,3.65322733295476
9497,MWI,YR2007,7.40900373458862
9498,MWI,YR2008,7.83147192001343
9499,MWI,YR2009,8.26732730865479
