,economy,time,CC.EST
12648,SVN,YR2008,0.93939745426178
12649,SVN,YR2009,1.05151796340942
12650,SVN,YR2010,0.917391359806061
12651,SVN,YR2011,0.941719472408295
12652,SVN,YR2012,0.832158982753754
12653,SVN,YR2013,0.722276329994202
12654,SVN,YR2014,0.721844375133514
12655,SVN,YR2015,0.737542390823364
12656,SVN,YR2016,0.785221040248871
12657,SVN,YR2017,0.776947557926178
12658,SVN,YR2018,0.836427569389343
12659,SVN,YR2019,0.888942241668701
12660,SVN,YR2020,0.777626574039459
12661,SVN,YR2021,0.693418622016907
12662,SVN,YR2022,0.76738029718399
12663,SWE,YR1960,
12664,SWE,YR1961,
12665,SWE,YR1962,
12666,SWE,YR1963,
12667,SWE,YR1964,
12668,SWE,YR1965,
12669,SWE,YR1966,
12670,SWE,YR1967,
12671,SWE,YR1968,
12672,SWE,YR1969,
12673,SWE,YR1970,
12674,SWE,YR1971,
12675,SWE,YR1972,
12676,SWE,YR1973,
12677,SWE,YR1974,
12678,SWE,YR1975,
12679,SWE,YR1976,
12680,SWE,YR1977,
12681,SWE,YR1978,
12682,SWE,YR1979,
12683,SWE,YR1980,
12684,SWE,YR1981,
12685,SWE,YR1982,
12686,SWE,YR1983,
12687,SWE,YR1984,
12688,SWE,YR1985,
12689,SWE,YR1986,
12690,SWE,YR1987,
12691,SWE,YR1988,
12692,SWE,YR1989,
12693,SWE,YR1990,
12694,SWE,YR1991,
12695,SWE,YR1992,
12696,SWE,YR1993,
12697,SWE,YR1994,
12698,SWE,YR1995,
12699,SWE,YR1996,2.17398619651794
12700,SWE,YR1997,
12701,SWE,YR1998,2.16930365562439
12702,SWE,YR1999,
12703,SWE,YR2000,2.22582793235779
12704,SWE,YR2001,
12705,SWE,YR2002,2.20039749145508
12706,SWE,YR2003,2.14788365364075
12707,SWE,YR2004,2.13264751434326
12708,SWE,YR2005,2.01279759407043
12709,SWE,YR2006,2.18632340431213
12710,SWE,YR2007,2.23397564888
12711,SWE,YR2008,2.21141076087952
12712,SWE,YR2009,2.24269556999207
12713,SWE,YR2010,2.21972584724426
12714,SWE,YR2011,2.16803646087646
12715,SWE,YR2012,2.27712059020996
12716,SWE,YR2013,2.23930025100708
12717,SWE,YR2014,2.11104297637939
12718,SWE,YR2015,2.1455500125885
12719,SWE,YR2016,2.10557627677917
12720,SWE,YR2017,2.09921646118164
12721,SWE,YR2018,2.10926389694214
12722,SWE,YR2019,2.09203410148621
12723,SWE,YR2020,2.09461283683777
12724,SWE,YR2021,2.09889101982117
12725,SWE,YR2022,2.06165814399719
12726,SWZ,YR1960,
12727,SWZ,YR1961,
12728,SWZ,YR1962,
12729,SWZ,YR1963,
12730,SWZ,YR1964,
12731,SWZ,YR1965,
12732,SWZ,YR1966,
12733,SWZ,YR1967,
12734,SWZ,YR1968,
12735,SWZ,YR1969,
12736,SWZ,YR1970,
12737,SWZ,YR1971,
12738,SWZ,YR1972,
12739,SWZ,YR1973,
12740,SWZ,YR1974,
12741,SWZ,YR1975,
12742,SWZ,YR1976,
12743,SWZ,YR1977,
12744,SWZ,YR1978,
12745,SWZ,YR1979,
12746,SWZ,YR1980,
12747,SWZ,YR1981,
12748,SWZ,YR1982,
12749,SWZ,YR1983,
12750,SWZ,YR1984,
12751,SWZ,YR1985,
12752,SWZ,YR1986,
12753,SWZ,YR1987,
12754,SWZ,YR1988,
12755,SWZ,YR1989,
12756,SWZ,YR1990,
12757,SWZ,YR1991,
12758,SWZ,YR1992,
12759,SWZ,YR1993,
12760,SWZ,YR1994,
12761,SWZ,YR1995,
12762,SWZ,YR1996,0.0373140871524811
12763,SWZ,YR1997,
12764,SWZ,YR1998,0.0545237809419632
12765,SWZ,YR1999,
12766,SWZ,YR2000,-0.045107789337635
12767,SWZ,YR2001,
12768,SWZ,YR2002,-0.0601399280130863
12769,SWZ,YR2003,-0.0731398612260818
12770,SWZ,YR2004,-0.24253037571907
12771,SWZ,YR2005,-0.275532275438309
12772,SWZ,YR2006,-0.044868890196085
12773,SWZ,YR2007,-0.0452501475811005
12774,SWZ,YR2008,0.0363581813871861
12775,SWZ,YR2009,-0.0111769214272499
12776,SWZ,YR2010,-0.0418579690158367
12777,SWZ,YR2011,-0.184126675128937
12778,SWZ,YR2012,-0.224429905414581
12779,SWZ,YR2013,-0.22833925485611
12780,SWZ,YR2014,-0.256666481494904
12781,SWZ,YR2015,-0.2156742811203
12782,SWZ,YR2016,-0.232138395309448
12783,SWZ,YR2017,-0.0731135830283165
12784,SWZ,YR2018,-0.231745570898056
12785,SWZ,YR2019,-0.328445315361023
12786,SWZ,YR2020,-0.296206951141357
12787,SWZ,YR2021,-0.702006816864014
12788,SWZ,YR2022,-0.668882489204407
12789,SYC,YR1960,
12790,SYC,YR1961,
12791,SYC,YR1962,
12792,SYC,YR1963,
12793,SYC,YR1964,
12794,SYC,YR1965,
12795,SYC,YR1966,
12796,SYC,YR1967,
12797,SYC,YR1968,
12798,SYC,YR1969,
12799,SYC,YR1970,
12800,SYC,YR1971,
12801,SYC,YR1972,
12802,SYC,YR1973,
12803,SYC,YR1974,
12804,SYC,YR1975,
12805,SYC,YR1976,
12806,SYC,YR1977,
12807,SYC,YR1978,
12808,SYC,YR1979,
12809,SYC,YR1980,
12810,SYC,YR1981,
12811,SYC,YR1982,
12812,SYC,YR1983,
12813,SYC,YR1984,
12814,SYC,YR1985,
12815,SYC,YR1986,
12816,SYC,YR1987,
12817,SYC,YR1988,
12818,SYC,YR1989,
12819,SYC,YR1990,
12820,SYC,YR1991,
12821,SYC,YR1992,
12822,SYC,YR1993,
12823,SYC,YR1994,
12824,SYC,YR1995,
12825,SYC,YR1996,0.545951545238495
12826,SYC,YR1997,
12827,SYC,YR1998,0.570708155632019
12828,SYC,YR1999,
12829,SYC,YR2000,0.59229052066803
12830,SYC,YR2001,
12831,SYC,YR2002,0.694714844226837
12832,SYC,YR2003,0.791487634181976
12833,SYC,YR2004,0.549316823482513
12834,SYC,YR2005,0.374254941940308
12835,SYC,YR2006,0.334428995847702
12836,SYC,YR2007,0.336277306079865
12837,SYC,YR2008,0.562798917293549
12838,SYC,YR2009,0.575691282749176
12839,SYC,YR2010,0.600197672843933
12840,SYC,YR2011,0.606024205684662
12841,SYC,YR2012,0.579943299293518
12842,SYC,YR2013,0.6009162068367
12843,SYC,YR2014,0.577941358089447
12844,SYC,YR2015,1.14189267158508
12845,SYC,YR2016,1.10083138942719
12846,SYC,YR2017,0.849183261394501
12847,SYC,YR2018,0.860554039478302
12848,SYC,YR2019,1.17598176002502
12849,SYC,YR2020,1.38863289356232
12850,SYC,YR2021,1.60045492649078
12851,SYC,YR2022,1.69814908504486
12852,SYR,YR1960,
12853,SYR,YR1961,
12854,SYR,YR1962,
12855,SYR,YR1963,
12856,SYR,YR1964,
12857,SYR,YR1965,
12858,SYR,YR1966,
12859,SYR,YR1967,
12860,SYR,YR1968,
12861,SYR,YR1969,
12862,SYR,YR1970,
12863,SYR,YR1971,
12864,SYR,YR1972,
12865,SYR,YR1973,
12866,SYR,YR1974,
12867,SYR,YR1975,
12868,SYR,YR1976,
12869,SYR,YR1977,
12870,SYR,YR1978,
12871,SYR,YR1979,
12872,SYR,YR1980,
12873,SYR,YR1981,
12874,SYR,YR1982,
12875,SYR,YR1983,
12876,SYR,YR1984,
12877,SYR,YR1985,
12878,SYR,YR1986,
12879,SYR,YR1987,
12880,SYR,YR1988,
12881,SYR,YR1989,
12882,SYR,YR1990,
12883,SYR,YR1991,
12884,SYR,YR1992,
12885,SYR,YR1993,
12886,SYR,YR1994,
12887,SYR,YR1995,
12888,SYR,YR1996,-0.881176233291626
12889,SYR,YR1997,
12890,SYR,YR1998,-0.914689540863037
12891,SYR,YR1999,
12892,SYR,YR2000,-1.00953269004822
12893,SYR,YR2001,
12894,SYR,YR2002,-0.39979687333107
12895,SYR,YR2003,-0.801886260509491
12896,SYR,YR2004,-0.829437732696533
12897,SYR,YR2005,-0.852751672267914
12898,SYR,YR2006,-0.949827790260315
12899,SYR,YR2007,-1.00992751121521
12900,SYR,YR2008,-1.07074987888336
12901,SYR,YR2009,-1.05090487003326
12902,SYR,YR2010,-1.10248649120331
12903,SYR,YR2011,-1.10073792934418
12904,SYR,YR2012,-1.21936678886414
12905,SYR,YR2013,-1.26526856422424
12906,SYR,YR2014,-1.56001710891724
12907,SYR,YR2015,-1.56881427764893
12908,SYR,YR2016,-1.59281694889069
12909,SYR,YR2017,-1.58310747146606
12910,SYR,YR2018,-1.64808285236359
12911,SYR,YR2019,-1.70775437355042
12912,SYR,YR2020,-1.73549365997314
12913,SYR,YR2021,-1.7984002828598
12914,SYR,YR2022,-1.77599906921387
12915,TCD,YR1960,
12916,TCD,YR1961,
12917,TCD,YR1962,
12918,TCD,YR1963,
12919,TCD,YR1964,
12920,TCD,YR1965,
12921,TCD,YR1966,
12922,TCD,YR1967,
12923,TCD,YR1968,
12924,TCD,YR1969,
12925,TCD,YR1970,
12926,TCD,YR1971,
12927,TCD,YR1972,
12928,TCD,YR1973,
12929,TCD,YR1974,
12930,TCD,YR1975,
12931,TCD,YR1976,
12932,TCD,YR1977,
12933,TCD,YR1978,
12934,TCD,YR1979,
12935,TCD,YR1980,
12936,TCD,YR1981,
12937,TCD,YR1982,
12938,TCD,YR1983,
12939,TCD,YR1984,
12940,TCD,YR1985,
12941,TCD,YR1986,
12942,TCD,YR1987,
12943,TCD,YR1988,
12944,TCD,YR1989,
12945,TCD,YR1990,
12946,TCD,YR1991,
12947,TCD,YR1992,
12948,TCD,YR1993,
12949,TCD,YR1994,
12950,TCD,YR1995,
12951,TCD,YR1996,-1.38042390346527
12952,TCD,YR1997,
12953,TCD,YR1998,-1.33660876750946
12954,TCD,YR1999,
12955,TCD,YR2000,-1.3250138759613
12956,TCD,YR2001,
12957,TCD,YR2002,-1.2703058719635
12958,TCD,YR2003,-1.46501386165619
12959,TCD,YR2004,-1.44834578037262
12960,TCD,YR2005,-1.53199303150177
12961,TCD,YR2006,-1.36100935935974
12962,TCD,YR2007,-1.38899254798889
12963,TCD,YR2008,-1.53418946266174
12964,TCD,YR2009,-1.41218447685242
12965,TCD,YR2010,-1.39423859119415
12966,TCD,YR2011,-1.35516083240509
12967,TCD,YR2012,-1.3309965133667
12968,TCD,YR2013,-1.37010824680328
12969,TCD,YR2014,-1.32900524139404
12970,TCD,YR2015,-1.38144493103027
12971,TCD,YR2016,-1.51160538196564
12972,TCD,YR2017,-1.45800268650055
12973,TCD,YR2018,-1.4041200876236
12974,TCD,YR2019,-1.41705894470215
12975,TCD,YR2020,-1.42478811740875
12976,TCD,YR2021,-1.49575436115265
12977,TCD,YR2022,-1.48808419704437
12978,TEA,YR1960,
12979,TEA,YR1961,
12980,TEA,YR1962,
12981,TEA,YR1963,
12982,TEA,YR1964,
12983,TEA,YR1965,
12984,TEA,YR1966,
12985,TEA,YR1967,
12986,TEA,YR1968,
12987,TEA,YR1969,
12988,TEA,YR1970,
12989,TEA,YR1971,
12990,TEA,YR1972,
12991,TEA,YR1973,
12992,TEA,YR1974,
12993,TEA,YR1975,
12994,TEA,YR1976,
12995,TEA,YR1977,
12996,TEA,YR1978,
12997,TEA,YR1979,
12998,TEA,YR1980,
12999,TEA,YR1981,
13000,TEA,YR1982,
13001,TEA,YR1983,
13002,TEA,YR1984,
13003,TEA,YR1985,
13004,TEA,YR1986,
13005,TEA,YR1987,
13006,TEA,YR1988,
13007,TEA,YR1989,
13008,TEA,YR1990,
13009,TEA,YR1991,
13010,TEA,YR1992,
13011,TEA,YR1993,
13012,TEA,YR1994,
13013,TEA,YR1995,
13014,TEA,YR1996,
13015,TEA,YR1997,
13016,TEA,YR1998,
13017,TEA,YR1999,
13018,TEA,YR2000,
13019,TEA,YR2001,
13020,TEA,YR2002,
13021,TEA,YR2003,
13022,TEA,YR2004,
13023,TEA,YR2005,
13024,TEA,YR2006,
13025,TEA,YR2007,
13026,TEA,YR2008,
13027,TEA,YR2009,
13028,TEA,YR2010,
13029,TEA,YR2011,
13030,TEA,YR2012,
13031,TEA,YR2013,
13032,TEA,YR2014,
13033,TEA,YR2015,
13034,TEA,YR2016,
13035,TEA,YR2017,
13036,TEA,YR2018,
13037,TEA,YR2019,
13038,TEA,YR2020,
13039,TEA,YR2021,
13040,TEA,YR2022,
13041,TEC,YR1960,
13042,TEC,YR1961,
13043,TEC,YR1962,
13044,TEC,YR1963,
13045,TEC,YR1964,
13046,TEC,YR1965,
13047,TEC,YR1966,
13048,TEC,YR1967,
13049,TEC,YR1968,
13050,TEC,YR1969,
13051,TEC,YR1970,
13052,TEC,YR1971,
13053,TEC,YR1972,
13054,TEC,YR1973,
13055,TEC,YR1974,
13056,TEC,YR1975,
13057,TEC,YR1976,
13058,TEC,YR1977,
13059,TEC,YR1978,
13060,TEC,YR1979,
13061,TEC,YR1980,
13062,TEC,YR1981,
13063,TEC,YR1982,
13064,TEC,YR1983,
13065,TEC,YR1984,
13066,TEC,YR1985,
13067,TEC,YR1986,
13068,TEC,YR1987,
13069,TEC,YR1988,
13070,TEC,YR1989,
13071,TEC,YR1990,
13072,TEC,YR1991,
13073,TEC,YR1992,
13074,TEC,YR1993,
13075,TEC,YR1994,
13076,TEC,YR1995,
13077,TEC,YR1996,
13078,TEC,YR1997,
13079,TEC,YR1998,
13080,TEC,YR1999,
13081,TEC,YR2000,
13082,TEC,YR2001,
13083,TEC,YR2002,
13084,TEC,YR2003,
13085,TEC,YR2004,
13086,TEC,YR2005,
13087,TEC,YR2006,
13088,TEC,YR2007,
13089,TEC,YR2008,
13090,TEC,YR2009,
13091,TEC,YR2010,
13092,TEC,YR2011,
13093,TEC,YR2012,
13094,TEC,YR2013,
13095,TEC,YR2014,
13096,TEC,YR2015,
13097,TEC,YR2016,
13098,TEC,YR2017,
13099,TEC,YR2018,
13100,TEC,YR2019,
13101,TEC,YR2020,
13102,TEC,YR2021,
13103,TEC,YR2022,
13104,TGO,YR1960,
13105,TGO,YR1961,
13106,TGO,YR1962,
13107,TGO,YR1963,
13108,TGO,YR1964,
13109,TGO,YR1965,
13110,TGO,YR1966,
13111,TGO,YR1967,
13112,TGO,YR1968,
13113,TGO,YR1969,
13114,TGO,YR1970,
13115,TGO,YR1971,
13116,TGO,YR1972,
13117,TGO,YR1973,
13118,TGO,YR1974,
13119,TGO,YR1975,
13120,TGO,YR1976,
13121,TGO,YR1977,
13122,TGO,YR1978,
13123,TGO,YR1979,
13124,TGO,YR1980,
13125,TGO,YR1981,
13126,TGO,YR1982,
13127,TGO,YR1983,
13128,TGO,YR1984,
13129,TGO,YR1985,
13130,TGO,YR1986,
13131,TGO,YR1987,
13132,TGO,YR1988,
13133,TGO,YR1989,
13134,TGO,YR1990,
13135,TGO,YR1991,
13136,TGO,YR1992,
13137,TGO,YR1993,
13138,TGO,YR1994,
13139,TGO,YR1995,
13140,TGO,YR1996,-0.84262079000473
13141,TGO,YR1997,
13142,TGO,YR1998,-0.831447601318359
13143,TGO,YR1999,
13144,TGO,YR2000,-0.75189882516861
13145,TGO,YR2001,
13146,TGO,YR2002,-0.758069574832916
13147,TGO,YR2003,-0.902238726615906
13148,TGO,YR2004,-0.943994402885437
13149,TGO,YR2005,-0.873771250247955
13150,TGO,YR2006,-1.04960680007935
13151,TGO,YR2007,-0.99727338552475
13152,TGO,YR2008,-0.975757539272308
13153,TGO,YR2009,-1.03230965137482
13154,TGO,YR2010,-0.96742308139801
13155,TGO,YR2011,-1.026531457901
13156,TGO,YR2012,-1.00771832466125
13157,TGO,YR2013,-1.03469169139862
13158,TGO,YR2014,-0.899913251399994
13159,TGO,YR2015,-0.755234062671661
13160,TGO,YR2016,-0.707865595817566
13161,TGO,YR2017,-0.73602831363678
13162,TGO,YR2018,-0.749031722545624
13163,TGO,YR2019,-0.747289180755615
13164,TGO,YR2020,-0.731193363666534
13165,TGO,YR2021,-0.69167947769165
13166,TGO,YR2022,-0.64967155456543
13167,THA,YR1960,
13168,THA,YR1961,
13169,THA,YR1962,
13170,THA,YR1963,
13171,THA,YR1964,
13172,THA,YR1965,
13173,THA,YR1966,
13174,THA,YR1967,
13175,THA,YR1968,
13176,THA,YR1969,
13177,THA,YR1970,
13178,THA,YR1971,
13179,THA,YR1972,
13180,THA,YR1973,
13181,THA,YR1974,
13182,THA,YR1975,
13183,THA,YR1976,
13184,THA,YR1977,
13185,THA,YR1978,
13186,THA,YR1979,
13187,THA,YR1980,
13188,THA,YR1981,
13189,THA,YR1982,
13190,THA,YR1983,
13191,THA,YR1984,
13192,THA,YR1985,
13193,THA,YR1986,
13194,THA,YR1987,
13195,THA,YR1988,
13196,THA,YR1989,
13197,THA,YR1990,
13198,THA,YR1991,
13199,THA,YR1992,
13200,THA,YR1993,
13201,THA,YR1994,
13202,THA,YR1995,
13203,THA,YR1996,-0.361192047595978
13204,THA,YR1997,
13205,THA,YR1998,-0.141035705804825
13206,THA,YR1999,
13207,THA,YR2000,-0.230174466967583
13208,THA,YR2001,
13209,THA,YR2002,-0.338848352432251
13210,THA,YR2003,-0.196023553609848
13211,THA,YR2004,-0.246132239699364
13212,THA,YR2005,-0.206432834267616
13213,THA,YR2006,-0.41343030333519
13214,THA,YR2007,-0.40017232298851
13215,THA,YR2008,-0.440627247095108
13216,THA,YR2009,-0.3320132791996
13217,THA,YR2010,-0.360339462757111
13218,THA,YR2011,-0.353244036436081
13219,THA,YR2012,-0.397404074668884
13220,THA,YR2013,-0.372476398944855
13221,THA,YR2014,-0.480519980192184
13222,THA,YR2015,-0.555550456047058
13223,THA,YR2016,-0.451497614383698
13224,THA,YR2017,-0.445774883031845
13225,THA,YR2018,-0.458018720149994
13226,THA,YR2019,-0.471759527921677
13227,THA,YR2020,-0.483637541532516
13228,THA,YR2021,-0.478348255157471
13229,THA,YR2022,-0.452194035053253
13230,TJK,YR1960,
13231,TJK,YR1961,
13232,TJK,YR1962,
13233,TJK,YR1963,
13234,TJK,YR1964,
13235,TJK,YR1965,
13236,TJK,YR1966,
13237,TJK,YR1967,
13238,TJK,YR1968,
13239,TJK,YR1969,
13240,TJK,YR1970,
13241,TJK,YR1971,
13242,TJK,YR1972,
13243,TJK,YR1973,
13244,TJK,YR1974,
13245,TJK,YR1975,
13246,TJK,YR1976,
13247,TJK,YR1977,
13248,TJK,YR1978,
13249,TJK,YR1979,
13250,TJK,YR1980,
13251,TJK,YR1981,
13252,TJK,YR1982,
13253,TJK,YR1983,
13254,TJK,YR1984,
13255,TJK,YR1985,
13256,TJK,YR1986,
13257,TJK,YR1987,
13258,TJK,YR1988,
13259,TJK,YR1989,
13260,TJK,YR1990,
13261,TJK,YR1991,
13262,TJK,YR1992,
13263,TJK,YR1993,
13264,TJK,YR1994,
13265,TJK,YR1995,
13266,TJK,YR1996,-1.27303266525269
13267,TJK,YR1997,
13268,TJK,YR1998,-1.25236058235168
13269,TJK,YR1999,
13270,TJK,YR2000,-1.2658679485321
13271,TJK,YR2001,
13272,TJK,YR2002,-1.1749712228775
13273,TJK,YR2003,-1.14774608612061
13274,TJK,YR2004,-1.31920981407166
13275,TJK,YR2005,-1.17604744434357
13276,TJK,YR2006,-1.04283225536346
13277,TJK,YR2007,-1.04096925258636
13278,TJK,YR2008,-1.18693053722382
13279,TJK,YR2009,-1.22176921367645
13280,TJK,YR2010,-1.297203540802
13281,TJK,YR2011,-1.23177170753479
13282,TJK,YR2012,-1.28034162521362
13283,TJK,YR2013,-1.28733086585999
13284,TJK,YR2014,-1.1320503950119
13285,TJK,YR2015,-1.14801597595215
13286,TJK,YR2016,-1.16322553157806
13287,TJK,YR2017,-1.3479905128479
13288,TJK,YR2018,-1.42829370498657
13289,TJK,YR2019,-1.34555351734161
13290,TJK,YR2020,-1.34479832649231
13291,TJK,YR2021,-1.35408008098602
13292,TJK,YR2022,-1.43415355682373
13293,TKM,YR1960,
13294,TKM,YR1961,
13295,TKM,YR1962,
13296,TKM,YR1963,
13297,TKM,YR1964,
13298,TKM,YR1965,
13299,TKM,YR1966,
13300,TKM,YR1967,
13301,TKM,YR1968,
13302,TKM,YR1969,
13303,TKM,YR1970,
13304,TKM,YR1971,
13305,TKM,YR1972,
13306,TKM,YR1973,
13307,TKM,YR1974,
13308,TKM,YR1975,
13309,TKM,YR1976,
13310,TKM,YR1977,
13311,TKM,YR1978,
13312,TKM,YR1979,
13313,TKM,YR1980,
13314,TKM,YR1981,
13315,TKM,YR1982,
13316,TKM,YR1983,
13317,TKM,YR1984,
13318,TKM,YR1985,
13319,TKM,YR1986,
13320,TKM,YR1987,
13321,TKM,YR1988,
13322,TKM,YR1989,
13323,TKM,YR1990,
13324,TKM,YR1991,
13325,TKM,YR1992,
13326,TKM,YR1993,
13327,TKM,YR1994,
13328,TKM,YR1995,
13329,TKM,YR1996,-1.02149343490601
13330,TKM,YR1997,
13331,TKM,YR1998,-1.06873393058777
13332,TKM,YR1999,
13333,TKM,YR2000,-1.07713758945465
13334,TKM,YR2001,
13335,TKM,YR2002,-1.05427289009094
13336,TKM,YR2003,-1.01513183116913
13337,TKM,YR2004,-1.27052068710327
13338,TKM,YR2005,-1.3477623462677
13339,TKM,YR2006,-1.39920389652252
13340,TKM,YR2007,-1.40573811531067
13341,TKM,YR2008,-1.39833152294159
13342,TKM,YR2009,-1.43222260475159
13343,TKM,YR2010,-1.43577635288239
13344,TKM,YR2011,-1.44598138332367
13345,TKM,YR2012,-1.31468987464905
13346,TKM,YR2013,-1.28536176681519
13347,TKM,YR2014,-1.17711114883423
13348,TKM,YR2015,-1.22505533695221
13349,TKM,YR2016,-1.39458119869232
13350,TKM,YR2017,-1.36799919605255
13351,TKM,YR2018,-1.38221168518066
13352,TKM,YR2019,-1.39357078075409
13353,TKM,YR2020,-1.43377959728241
13354,TKM,YR2021,-1.43906712532043
13355,TKM,YR2022,-1.43677389621735
13356,TLA,YR1960,
13357,TLA,YR1961,
13358,TLA,YR1962,
13359,TLA,YR1963,
13360,TLA,YR1964,
13361,TLA,YR1965,
13362,TLA,YR1966,
13363,TLA,YR1967,
13364,TLA,YR1968,
13365,TLA,YR1969,
13366,TLA,YR1970,
13367,TLA,YR1971,
13368,TLA,YR1972,
13369,TLA,YR1973,
13370,TLA,YR1974,
13371,TLA,YR1975,
13372,TLA,YR1976,
13373,TLA,YR1977,
13374,TLA,YR1978,
13375,TLA,YR1979,
13376,TLA,YR1980,
13377,TLA,YR1981,
13378,TLA,YR1982,
13379,TLA,YR1983,
13380,TLA,YR1984,
13381,TLA,YR1985,
13382,TLA,YR1986,
13383,TLA,YR1987,
13384,TLA,YR1988,
13385,TLA,YR1989,
13386,TLA,YR1990,
13387,TLA,YR1991,
13388,TLA,YR1992,
13389,TLA,YR1993,
13390,TLA,YR1994,
13391,TLA,YR1995,
13392,TLA,YR1996,
13393,TLA,YR1997,
13394,TLA,YR1998,
13395,TLA,YR1999,
13396,TLA,YR2000,
13397,TLA,YR2001,
13398,TLA,YR2002,
13399,TLA,YR2003,
13400,TLA,YR2004,
13401,TLA,YR2005,
13402,TLA,YR2006,
13403,TLA,YR2007,
13404,TLA,YR2008,
13405,TLA,YR2009,
13406,TLA,YR2010,
13407,TLA,YR2011,
13408,TLA,YR2012,
13409,TLA,YR2013,
13410,TLA,YR2014,
13411,TLA,YR2015,
13412,TLA,YR2016,
13413,TLA,YR2017,
13414,TLA,YR2018,
13415,TLA,YR2019,
13416,TLA,YR2020,
13417,TLA,YR2021,
13418,TLA,YR2022,
13419,TLS,YR1960,
13420,TLS,YR1961,
13421,TLS,YR1962,
13422,TLS,YR1963,
13423,TLS,YR1964,
13424,TLS,YR1965,
13425,TLS,YR1966,
13426,TLS,YR1967,
13427,TLS,YR1968,
13428,TLS,YR1969,
13429,TLS,YR1970,
13430,TLS,YR1971,
13431,TLS,YR1972,
13432,TLS,YR1973,
13433,TLS,YR1974,
13434,TLS,YR1975,
13435,TLS,YR1976,
13436,TLS,YR1977,
13437,TLS,YR1978,
13438,TLS,YR1979,
13439,TLS,YR1980,
13440,TLS,YR1981,
13441,TLS,YR1982,
13442,TLS,YR1983,
13443,TLS,YR1984,
13444,TLS,YR1985,
13445,TLS,YR1986,
13446,TLS,YR1987,
13447,TLS,YR1988,
13448,TLS,YR1989,
13449,TLS,YR1990,
13450,TLS,YR1991,
13451,TLS,YR1992,
13452,TLS,YR1993,
13453,TLS,YR1994,
13454,TLS,YR1995,
13455,TLS,YR1996,
13456,TLS,YR1997,
13457,TLS,YR1998,
13458,TLS,YR1999,
13459,TLS,YR2000,
13460,TLS,YR2001,
13461,TLS,YR2002,-0.222040235996246
13462,TLS,YR2003,-0.249594807624817
13463,TLS,YR2004,-0.335041284561157
13464,TLS,YR2005,-0.569692432880402
13465,TLS,YR2006,-0.598673343658447
13466,TLS,YR2007,-0.648965775966644
13467,TLS,YR2008,-0.65031909942627
13468,TLS,YR2009,-0.803566515445709
13469,TLS,YR2010,-0.754676282405853
13470,TLS,YR2011,-0.824016511440277
13471,TLS,YR2012,-0.743892967700958
13472,TLS,YR2013,-0.693943500518799
13473,TLS,YR2014,-0.529522895812988
13474,TLS,YR2015,-0.546577632427216
13475,TLS,YR2016,-0.537286937236786
13476,TLS,YR2017,-0.566189467906952
13477,TLS,YR2018,-0.505638003349304
13478,TLS,YR2019,-0.400570154190063
13479,TLS,YR2020,-0.339756816625595
13480,TLS,YR2021,-0.0724384933710098
13481,TLS,YR2022,-0.265985161066055
13482,TMN,YR1960,
13483,TMN,YR1961,
13484,TMN,YR1962,
13485,TMN,YR1963,
13486,TMN,YR1964,
13487,TMN,YR1965,
13488,TMN,YR1966,
13489,TMN,YR1967,
13490,TMN,YR1968,
13491,TMN,YR1969,
13492,TMN,YR1970,
13493,TMN,YR1971,
13494,TMN,YR1972,
13495,TMN,YR1973,
13496,TMN,YR1974,
13497,TMN,YR1975,
13498,TMN,YR1976,
13499,TMN,YR1977,
13500,TMN,YR1978,
13501,TMN,YR1979,
13502,TMN,YR1980,
13503,TMN,YR1981,
13504,TMN,YR1982,
13505,TMN,YR1983,
13506,TMN,YR1984,
13507,TMN,YR1985,
13508,TMN,YR1986,
13509,TMN,YR1987,
13510,TMN,YR1988,
13511,TMN,YR1989,
13512,TMN,YR1990,
13513,TMN,YR1991,
13514,TMN,YR1992,
13515,TMN,YR1993,
13516,TMN,YR1994,
13517,TMN,YR1995,
13518,TMN,YR1996,
13519,TMN,YR1997,
13520,TMN,YR1998,
13521,TMN,YR1999,
13522,TMN,YR2000,
13523,TMN,YR2001,
13524,TMN,YR2002,
13525,TMN,YR2003,
13526,TMN,YR2004,
13527,TMN,YR2005,
13528,TMN,YR2006,
13529,TMN,YR2007,
13530,TMN,YR2008,
13531,TMN,YR2009,
13532,TMN,YR2010,
13533,TMN,YR2011,
13534,TMN,YR2012,
13535,TMN,YR2013,
13536,TMN,YR2014,
13537,TMN,YR2015,
13538,TMN,YR2016,
13539,TMN,YR2017,
13540,TMN,YR2018,
13541,TMN,YR2019,
13542,TMN,YR2020,
13543,TMN,YR2021,
13544,TMN,YR2022,
13545,TON,YR1960,
13546,TON,YR1961,
13547,TON,YR1962,
13548,TON,YR1963,
13549,TON,YR1964,
13550,TON,YR1965,
13551,TON,YR1966,
13552,TON,YR1967,
13553,TON,YR1968,
13554,TON,YR1969,
13555,TON,YR1970,
13556,TON,YR1971,
13557,TON,YR1972,
13558,TON,YR1973,
13559,TON,YR1974,
13560,TON,YR1975,
13561,TON,YR1976,
13562,TON,YR1977,
13563,TON,YR1978,
13564,TON,YR1979,
13565,TON,YR1980,
13566,TON,YR1981,
13567,TON,YR1982,
13568,TON,YR1983,
13569,TON,YR1984,
13570,TON,YR1985,
13571,TON,YR1986,
13572,TON,YR1987,
13573,TON,YR1988,
13574,TON,YR1989,
