,Date,"Country,Other",TotalCases,TotalDeaths,TotalRecovered,ActiveCases,TotalTests,Population
6992,2022-09-30,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
6993,2022-10-01,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
6994,2022-10-02,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
6995,2022-10-03,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
6996,2022-10-04,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
6997,2022-10-05,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
6998,2022-10-06,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
6999,2022-10-07,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7000,2022-10-08,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7001,2022-10-09,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7002,2022-10-10,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7003,2022-10-11,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7004,2022-10-12,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7005,2022-10-13,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7006,2022-10-14,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7007,2022-10-15,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7008,2022-10-16,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7009,2022-10-17,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7010,2022-10-18,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7011,2022-10-19,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7012,2022-10-20,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7013,2022-10-21,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7014,2022-10-22,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7015,2022-10-23,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7016,2022-10-24,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7017,2022-10-25,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7018,2022-10-26,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7019,2022-10-27,Burkina Faso,21631.0,387.0,21143.0,101.0,248995.0,21866551.0
7020,2022-03-08,Burundi,38178.0,38.0,773.0,37367.0,345742.0,12485860.0
7021,2022-03-09,Burundi,38178.0,38.0,773.0,37367.0,345742.0,12485860.0
7022,2022-03-10,Burundi,38178.0,38.0,773.0,37367.0,345742.0,12485860.0
7023,2022-03-11,Burundi,38209.0,38.0,773.0,37398.0,345742.0,12485860.0
7024,2022-03-12,Burundi,38248.0,38.0,773.0,37437.0,345742.0,12485860.0
7025,2022-03-13,Burundi,38248.0,38.0,773.0,37437.0,345742.0,12485860.0
7026,2022-03-14,Burundi,38274.0,38.0,773.0,37463.0,345742.0,12485860.0
7027,2022-03-15,Burundi,38274.0,38.0,773.0,37463.0,345742.0,12485860.0
7028,2022-03-16,Burundi,38279.0,38.0,773.0,37468.0,345742.0,12485860.0
7029,2022-03-17,Burundi,38296.0,38.0,773.0,37485.0,345742.0,12485860.0
7030,2022-03-18,Burundi,38296.0,38.0,773.0,37485.0,345742.0,12485860.0
7031,2022-03-19,Burundi,38308.0,38.0,773.0,37497.0,345742.0,12485860.0
7032,2022-03-20,Burundi,38308.0,38.0,773.0,37497.0,345742.0,12485860.0
7033,2022-03-21,Burundi,38308.0,38.0,773.0,37497.0,345742.0,12485860.0
7034,2022-03-22,Burundi,38372.0,38.0,773.0,37561.0,345742.0,12485860.0
7035,2022-03-23,Burundi,38372.0,38.0,773.0,37561.0,345742.0,12485860.0
7036,2022-03-24,Burundi,38406.0,38.0,773.0,37595.0,345742.0,12485860.0
7037,2022-03-25,Burundi,38406.0,38.0,773.0,37595.0,345742.0,12485860.0
7038,2022-03-26,Burundi,38440.0,38.0,773.0,37629.0,345742.0,12485860.0
7039,2022-03-27,Burundi,38440.0,38.0,773.0,37629.0,345742.0,12485860.0
7040,2022-03-28,Burundi,38463.0,38.0,773.0,37652.0,345742.0,12485860.0
7041,2022-03-29,Burundi,38463.0,38.0,773.0,37652.0,345742.0,12485860.0
7042,2022-03-30,Burundi,38482.0,38.0,773.0,37671.0,345742.0,12485860.0
7043,2022-03-31,Burundi,38490.0,38.0,773.0,37679.0,345742.0,12485860.0
7044,2022-04-01,Burundi,38509.0,38.0,773.0,37698.0,345742.0,12485860.0
7045,2022-04-02,Burundi,38519.0,38.0,773.0,37708.0,345742.0,12485860.0
7046,2022-04-03,Burundi,38519.0,38.0,773.0,37708.0,345742.0,12485860.0
7047,2022-04-04,Burundi,38575.0,38.0,773.0,37764.0,345742.0,12485860.0
7048,2022-04-05,Burundi,38588.0,38.0,773.0,37777.0,345742.0,12485860.0
7049,2022-04-06,Burundi,38588.0,38.0,773.0,37777.0,345742.0,12485860.0
7050,2022-04-07,Burundi,38609.0,38.0,773.0,37798.0,345742.0,12485860.0
7051,2022-04-08,Burundi,38663.0,38.0,773.0,37852.0,345742.0,12485860.0
7052,2022-04-09,Burundi,38663.0,38.0,773.0,37852.0,345742.0,12485860.0
7053,2022-04-10,Burundi,38665.0,38.0,773.0,37854.0,345742.0,12485860.0
7054,2022-04-11,Burundi,38698.0,38.0,773.0,37887.0,345742.0,12485860.0
7055,2022-04-12,Burundi,38698.0,38.0,773.0,37887.0,345742.0,12485860.0
7056,2022-04-13,Burundi,38698.0,38.0,773.0,37887.0,345742.0,12485860.0
7057,2022-04-14,Burundi,38722.0,38.0,773.0,37911.0,345742.0,12485860.0
7058,2022-04-15,Burundi,38722.0,38.0,773.0,37911.0,345742.0,12485860.0
7059,2022-04-16,Burundi,38722.0,38.0,773.0,37911.0,345742.0,12485860.0
7060,2022-04-17,Burundi,38722.0,38.0,773.0,37911.0,345742.0,12485860.0
7061,2022-04-18,Burundi,38722.0,38.0,773.0,37911.0,345742.0,12485860.0
7062,2022-04-19,Burundi,38801.0,38.0,773.0,37990.0,345742.0,12485860.0
7063,2022-04-20,Burundi,38812.0,38.0,773.0,38001.0,345742.0,12485860.0
7064,2022-04-21,Burundi,38853.0,38.0,773.0,38042.0,345742.0,12485860.0
7065,2022-04-22,Burundi,38853.0,38.0,773.0,38042.0,345742.0,12485860.0
7066,2022-04-23,Burundi,38887.0,38.0,773.0,38076.0,345742.0,12485860.0
7067,2022-04-24,Burundi,38887.0,38.0,773.0,38076.0,345742.0,12485860.0
7068,2022-04-25,Burundi,39144.0,38.0,773.0,38333.0,345742.0,12485860.0
7069,2022-04-26,Burundi,39632.0,38.0,773.0,38821.0,345742.0,12485860.0
7070,2022-04-27,Burundi,39634.0,38.0,773.0,38823.0,345742.0,12485860.0
7071,2022-04-28,Burundi,39794.0,38.0,773.0,38983.0,345742.0,12485860.0
7072,2022-04-29,Burundi,39998.0,38.0,773.0,39187.0,345742.0,12485860.0
7073,2022-04-30,Burundi,39998.0,38.0,773.0,39187.0,345742.0,12485860.0
7074,2022-05-01,Burundi,40149.0,38.0,773.0,39338.0,345742.0,12485860.0
7075,2022-05-02,Burundi,40397.0,38.0,773.0,39586.0,345742.0,12485860.0
7076,2022-05-03,Burundi,40552.0,38.0,773.0,39741.0,345742.0,12485860.0
7077,2022-05-04,Burundi,40675.0,38.0,773.0,39864.0,345742.0,12485860.0
7078,2022-05-05,Burundi,40675.0,38.0,773.0,39864.0,345742.0,12485860.0
7079,2022-05-06,Burundi,40736.0,38.0,773.0,39925.0,345742.0,12485860.0
7080,2022-05-07,Burundi,40736.0,38.0,773.0,39925.0,345742.0,12485860.0
7081,2022-05-08,Burundi,40799.0,38.0,773.0,39988.0,345742.0,12485860.0
7082,2022-05-09,Burundi,40845.0,38.0,773.0,40034.0,345742.0,12485860.0
7083,2022-05-10,Burundi,41116.0,38.0,1249.3191489361702,39631.265957446805,345742.0,12485860.0
7084,2022-05-11,Burundi,41216.0,38.0,1725.6382978723404,39228.53191489362,345742.0,12485860.0
7085,2022-05-12,Burundi,41216.0,38.0,2201.9574468085107,38825.79787234042,345742.0,12485860.0
7086,2022-05-13,Burundi,41235.0,38.0,2678.276595744681,38423.063829787236,345742.0,12485860.0
7087,2022-05-14,Burundi,41235.0,38.0,3154.595744680851,38020.32978723404,345742.0,12485860.0
7088,2022-05-15,Burundi,41235.0,38.0,3630.9148936170213,37617.59574468085,345742.0,12485860.0
7089,2022-05-16,Burundi,41530.0,38.0,4107.234042553191,37214.86170212766,345742.0,12485860.0
7090,2022-05-17,Burundi,41530.0,38.0,4583.553191489362,36812.12765957447,345742.0,12485860.0
7091,2022-05-18,Burundi,41530.0,38.0,5059.8723404255325,36409.39361702128,345742.0,12485860.0
7092,2022-05-19,Burundi,41606.0,38.0,5536.191489361702,36006.65957446808,345742.0,12485860.0
7093,2022-05-20,Burundi,41606.0,38.0,6012.510638297872,35603.925531914894,345742.0,12485860.0
7094,2022-05-21,Burundi,41606.0,38.0,6488.829787234043,35201.1914893617,345742.0,12485860.0
7095,2022-05-22,Burundi,41606.0,38.0,6965.148936170213,34798.45744680851,345742.0,12485860.0
7096,2022-05-23,Burundi,41850.0,38.0,7441.468085106383,34395.72340425532,345742.0,12485860.0
7097,2022-05-24,Burundi,41897.0,38.0,7917.787234042553,33992.98936170213,345742.0,12485860.0
7098,2022-05-25,Burundi,41897.0,38.0,8394.106382978724,33590.255319148935,345742.0,12485860.0
7099,2022-05-26,Burundi,41927.0,38.0,8870.425531914894,33187.52127659575,345742.0,12485860.0
7100,2022-05-27,Burundi,41987.0,38.0,9346.744680851065,32784.78723404255,345742.0,12485860.0
7101,2022-05-28,Burundi,41987.0,38.0,9823.063829787234,32382.05319148936,345742.0,12485860.0
7102,2022-05-29,Burundi,41987.0,38.0,10299.382978723404,31979.31914893617,345742.0,12485860.0
7103,2022-05-30,Burundi,41987.0,38.0,10775.702127659575,31576.585106382976,345742.0,12485860.0
7104,2022-05-31,Burundi,41987.0,38.0,11252.021276595744,31173.85106382979,345742.0,12485860.0
7105,2022-06-01,Burundi,41987.0,38.0,11728.340425531915,30771.117021276594,345742.0,12485860.0
7106,2022-06-02,Burundi,42084.0,38.0,12204.659574468085,30368.382978723406,345742.0,12485860.0
7107,2022-06-03,Burundi,42129.0,38.0,12680.978723404256,29965.64893617021,345742.0,12485860.0
7108,2022-06-04,Burundi,42129.0,38.0,13157.297872340427,29562.91489361702,345742.0,12485860.0
7109,2022-06-05,Burundi,42129.0,38.0,13633.617021276596,29160.18085106383,345742.0,12485860.0
7110,2022-06-06,Burundi,42205.0,38.0,14109.936170212766,28757.44680851064,345742.0,12485860.0
7111,2022-06-07,Burundi,42248.0,38.0,14586.255319148937,28354.712765957447,345742.0,12485860.0
7112,2022-06-08,Burundi,42248.0,38.0,15062.574468085106,27951.978723404252,345742.0,12485860.0
7113,2022-06-09,Burundi,42248.0,38.0,15538.893617021276,27549.244680851065,345742.0,12485860.0
7114,2022-06-10,Burundi,42248.0,38.0,16015.212765957447,27146.51063829787,345742.0,12485860.0
7115,2022-06-11,Burundi,42248.0,38.0,16491.531914893618,26743.776595744683,345742.0,12485860.0
7116,2022-06-12,Burundi,42248.0,38.0,16967.85106382979,26341.042553191488,345742.0,12485860.0
7117,2022-06-13,Burundi,42297.0,38.0,17444.17021276596,25938.308510638297,345742.0,12485860.0
7118,2022-06-14,Burundi,42330.0,38.0,17920.48936170213,25535.574468085106,345742.0,12485860.0
7119,2022-06-15,Burundi,42330.0,38.0,18396.808510638297,25132.840425531915,345742.0,12485860.0
7120,2022-06-16,Burundi,42385.0,38.0,18873.127659574468,24730.106382978724,345742.0,12485860.0
7121,2022-06-17,Burundi,42385.0,38.0,19349.44680851064,24327.37234042553,345742.0,12485860.0
7122,2022-06-18,Burundi,42398.0,38.0,19825.76595744681,23924.63829787234,345742.0,12485860.0
7123,2022-06-19,Burundi,42398.0,38.0,20302.08510638298,23521.90425531915,345742.0,12485860.0
7124,2022-06-20,Burundi,42472.0,38.0,20778.40425531915,23119.170212765956,345742.0,12485860.0
7125,2022-06-21,Burundi,42472.0,38.0,21254.72340425532,22716.436170212764,345742.0,12485860.0
7126,2022-06-22,Burundi,42472.0,38.0,21731.042553191488,22313.702127659573,345742.0,12485860.0
7127,2022-06-23,Burundi,42542.0,38.0,22207.36170212766,21910.968085106382,345742.0,12485860.0
7128,2022-06-24,Burundi,42542.0,38.0,22683.68085106383,21508.23404255319,345742.0,12485860.0
7129,2022-06-25,Burundi,42542.0,38.0,23160.0,21105.5,345742.0,12485860.0
7130,2022-06-26,Burundi,42542.0,38.0,23636.31914893617,20702.76595744681,345742.0,12485860.0
7131,2022-06-27,Burundi,42542.0,38.0,24112.63829787234,20300.031914893618,345742.0,12485860.0
7132,2022-06-28,Burundi,42542.0,38.0,24588.957446808512,19897.297872340427,345742.0,12485860.0
7133,2022-06-29,Burundi,42542.0,38.0,25065.276595744683,19494.563829787232,345742.0,12485860.0
7134,2022-06-30,Burundi,42658.0,38.0,25541.595744680853,19091.82978723404,345742.0,12485860.0
7135,2022-07-01,Burundi,42698.0,38.0,26017.91489361702,18689.09574468085,345742.0,12485860.0
7136,2022-07-02,Burundi,42698.0,38.0,26494.23404255319,18286.36170212766,345742.0,12485860.0
7137,2022-07-03,Burundi,42698.0,38.0,26970.55319148936,17883.627659574468,345742.0,12485860.0
7138,2022-07-04,Burundi,42731.0,38.0,27446.872340425532,17480.893617021276,345742.0,12485860.0
7139,2022-07-05,Burundi,42794.0,38.0,27923.191489361703,17078.159574468085,345742.0,12485860.0
7140,2022-07-06,Burundi,42836.0,38.0,28399.510638297874,16675.425531914894,345742.0,12485860.0
7141,2022-07-07,Burundi,42836.0,38.0,28875.829787234044,16272.691489361703,345742.0,12485860.0
7142,2022-07-08,Burundi,42836.0,38.0,29352.14893617021,15869.957446808508,345742.0,12485860.0
7143,2022-07-09,Burundi,42836.0,38.0,29828.468085106382,15467.223404255317,345742.0,12485860.0
7144,2022-07-10,Burundi,42836.0,38.0,30304.787234042553,15064.489361702126,345742.0,12485860.0
7145,2022-07-11,Burundi,42963.0,38.0,30781.106382978724,14661.755319148935,345742.0,12485860.0
7146,2022-07-12,Burundi,43060.0,38.0,31257.425531914894,14259.021276595744,345742.0,12485860.0
7147,2022-07-13,Burundi,43060.0,38.0,31733.744680851065,13856.287234042553,345742.0,12485860.0
7148,2022-07-14,Burundi,43060.0,38.0,32210.063829787236,13453.553191489362,345742.0,12485860.0
7149,2022-07-15,Burundi,43222.0,38.0,32686.382978723406,13050.81914893617,345742.0,12485860.0
7150,2022-07-16,Burundi,43222.0,38.0,33162.70212765958,12648.08510638298,345742.0,12485860.0
7151,2022-07-17,Burundi,43222.0,38.0,33639.02127659575,12245.351063829785,345742.0,12485860.0
7152,2022-07-18,Burundi,43414.0,38.0,34115.34042553192,11842.617021276594,345742.0,12485860.0
7153,2022-07-19,Burundi,43593.0,38.0,34591.65957446809,11439.882978723403,345742.0,12485860.0
7154,2022-07-20,Burundi,43593.0,38.0,35067.97872340426,11037.148936170212,345742.0,12485860.0
7155,2022-07-21,Burundi,43850.0,38.0,35544.29787234042,10634.41489361702,345742.0,12485860.0
7156,2022-07-22,Burundi,43850.0,38.0,36020.617021276594,10231.68085106383,345742.0,12485860.0
7157,2022-07-23,Burundi,43850.0,38.0,36496.936170212764,9828.946808510638,345742.0,12485860.0
7158,2022-07-24,Burundi,43850.0,38.0,36973.255319148935,9426.212765957447,345742.0,12485860.0
7159,2022-07-25,Burundi,44437.0,38.0,37449.574468085106,9023.478723404256,345742.0,12485860.0
7160,2022-07-26,Burundi,44437.0,38.0,37925.89361702128,8620.744680851061,345742.0,12485860.0
7161,2022-07-27,Burundi,44437.0,38.0,38402.21276595745,8218.01063829787,345742.0,12485860.0
7162,2022-07-28,Burundi,44860.0,38.0,38878.53191489362,7815.276595744679,345742.0,12485860.0
7163,2022-07-29,Burundi,45308.0,38.0,39354.85106382979,7412.542553191488,345742.0,12485860.0
7164,2022-07-30,Burundi,45308.0,38.0,39831.17021276596,7009.8085106383005,345742.0,12485860.0
7165,2022-07-31,Burundi,45308.0,38.0,40307.48936170213,6607.074468085106,345742.0,12485860.0
7166,2022-08-01,Burundi,45308.0,38.0,40783.8085106383,6204.340425531911,345742.0,12485860.0
7167,2022-08-02,Burundi,46151.0,38.0,41260.12765957447,5801.606382978724,345742.0,12485860.0
7168,2022-08-03,Burundi,46275.0,38.0,41736.44680851064,5398.872340425529,345742.0,12485860.0
7169,2022-08-04,Burundi,46275.0,38.0,42212.76595744681,4996.138297872341,345742.0,12485860.0
7170,2022-08-05,Burundi,47008.0,38.0,42689.085106382976,4593.404255319147,345742.0,12485860.0
7171,2022-08-06,Burundi,47008.0,38.0,43165.40425531915,4190.670212765959,345742.0,12485860.0
7172,2022-08-07,Burundi,47008.0,38.0,43641.72340425532,3787.9361702127644,345742.0,12485860.0
7173,2022-08-08,Burundi,47247.0,38.0,44118.04255319149,3385.202127659577,345742.0,12485860.0
7174,2022-08-09,Burundi,47247.0,38.0,44594.36170212766,2982.468085106382,345742.0,12485860.0
7175,2022-08-10,Burundi,47247.0,38.0,45070.68085106383,2579.7340425531875,345742.0,12485860.0
7176,2022-08-11,Burundi,47762.0,38.0,45547.0,2177.0,345742.0,12485860.0
7177,2022-08-12,Burundi,48002.0,38.0,45547.0,2417.0,345742.0,12485860.0
7178,2022-08-13,Burundi,48002.0,38.0,45547.0,2417.0,345742.0,12485860.0
7179,2022-08-14,Burundi,48002.0,38.0,45547.0,2417.0,345742.0,12485860.0
7180,2022-08-15,Burundi,48002.0,38.0,45547.0,2417.0,345742.0,12485860.0
7181,2022-08-16,Burundi,48548.0,38.0,45547.0,2963.0,345742.0,12485860.0
7182,2022-08-17,Burundi,48548.0,38.0,45547.0,2963.0,345742.0,12485860.0
7183,2022-08-18,Burundi,48548.0,38.0,45547.0,2963.0,345742.0,12485860.0
7184,2022-08-19,Burundi,48548.0,38.0,45547.0,2963.0,345742.0,12485860.0
7185,2022-08-20,Burundi,48548.0,38.0,45547.0,2963.0,345742.0,12485860.0
7186,2022-08-21,Burundi,48808.0,38.0,45547.0,3223.0,345742.0,12485860.0
7187,2022-08-22,Burundi,48975.0,38.0,45547.0,3390.0,345742.0,12485860.0
7188,2022-08-23,Burundi,48975.0,38.0,45547.0,3390.0,345742.0,12485860.0
7189,2022-08-24,Burundi,49063.0,38.0,45547.0,3478.0,345742.0,12485860.0
7190,2022-08-25,Burundi,49063.0,38.0,45547.0,3478.0,345742.0,12485860.0
7191,2022-08-26,Burundi,49063.0,38.0,45547.0,3478.0,345742.0,12485860.0
7192,2022-08-27,Burundi,49063.0,38.0,45547.0,3478.0,345742.0,12485860.0
7193,2022-08-28,Burundi,49063.0,38.0,47526.0,1499.0,345742.0,12485860.0
7194,2022-08-29,Burundi,49212.0,38.0,47677.0,1497.0,345742.0,12485860.0
7195,2022-08-30,Burundi,49212.0,38.0,47677.0,1497.0,345742.0,12485860.0
7196,2022-08-31,Burundi,49258.0,38.0,47736.0,1484.0,345742.0,12485860.0
7197,2022-09-01,Burundi,49287.0,38.0,47946.0,1303.0,345742.0,12485860.0
7198,2022-09-02,Burundi,49287.0,38.0,47946.0,1303.0,345742.0,12485860.0
7199,2022-09-03,Burundi,49287.0,38.0,47946.0,1303.0,345742.0,12485860.0
7200,2022-09-04,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7201,2022-09-05,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7202,2022-09-06,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7203,2022-09-07,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7204,2022-09-08,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7205,2022-09-09,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7206,2022-09-10,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7207,2022-09-11,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7208,2022-09-12,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7209,2022-09-13,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7210,2022-09-14,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7211,2022-09-15,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7212,2022-09-16,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7213,2022-09-17,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7214,2022-09-18,Burundi,49370.0,38.0,48578.0,754.0,345742.0,12485860.0
7215,2022-09-19,Burundi,49957.0,38.0,49369.0,550.0,345742.0,12485860.0
7216,2022-09-20,Burundi,49957.0,38.0,49369.0,550.0,345742.0,12485860.0
7217,2022-09-21,Burundi,50026.0,38.0,49457.0,531.0,345742.0,12485860.0
7218,2022-09-22,Burundi,50026.0,38.0,49457.0,531.0,345742.0,12485860.0
7219,2022-09-23,Burundi,50026.0,38.0,49457.0,531.0,345742.0,12485860.0
7220,2022-09-24,Burundi,50026.0,38.0,49457.0,531.0,345742.0,12485860.0
7221,2022-09-25,Burundi,50026.0,38.0,49457.0,531.0,345742.0,12485860.0
7222,2022-09-26,Burundi,50082.0,38.0,49457.0,587.0,345742.0,12485860.0
7223,2022-09-27,Burundi,50129.0,38.0,49559.0,532.0,345742.0,12485860.0
7224,2022-09-28,Burundi,50129.0,38.0,49559.0,532.0,345742.0,12485860.0
7225,2022-09-29,Burundi,50129.0,38.0,49559.0,532.0,345742.0,12485860.0
7226,2022-09-30,Burundi,50129.0,38.0,49559.0,532.0,345742.0,12485860.0
7227,2022-10-01,Burundi,50129.0,38.0,49559.0,532.0,345742.0,12485860.0
7228,2022-10-02,Burundi,50129.0,38.0,49559.0,532.0,345742.0,12485860.0
7229,2022-10-03,Burundi,50193.0,38.0,49846.0,309.0,345742.0,12485860.0
7230,2022-10-04,Burundi,50193.0,38.0,49846.0,309.0,345742.0,12485860.0
7231,2022-10-05,Burundi,50193.0,38.0,49846.0,309.0,345742.0,12485860.0
7232,2022-10-06,Burundi,50225.0,38.0,49863.0,324.0,345742.0,12485860.0
7233,2022-10-07,Burundi,50225.0,38.0,49863.0,324.0,345742.0,12485860.0
7234,2022-10-08,Burundi,50225.0,38.0,49863.0,324.0,345742.0,12485860.0
7235,2022-10-09,Burundi,50225.0,38.0,49863.0,324.0,345742.0,12485860.0
7236,2022-10-10,Burundi,50225.0,38.0,49863.0,324.0,345742.0,12485860.0
7237,2022-10-11,Burundi,50289.0,38.0,50104.0,147.0,345742.0,12485860.0
7238,2022-10-12,Burundi,50289.0,38.0,50104.0,147.0,345742.0,12485860.0
7239,2022-10-13,Burundi,50289.0,38.0,50104.0,147.0,345742.0,12485860.0
7240,2022-10-14,Burundi,50289.0,38.0,50104.0,147.0,345742.0,12485860.0
7241,2022-10-15,Burundi,50289.0,38.0,50104.0,147.0,345742.0,12485860.0
7242,2022-10-16,Burundi,50289.0,38.0,50104.0,147.0,345742.0,12485860.0
7243,2022-10-17,Burundi,50334.0,38.0,50104.0,192.0,345742.0,12485860.0
7244,2022-10-18,Burundi,50372.0,38.0,50151.0,183.0,345742.0,12485860.0
7245,2022-10-19,Burundi,50372.0,38.0,50151.0,183.0,345742.0,12485860.0
7246,2022-10-20,Burundi,50372.0,38.0,50151.0,183.0,345742.0,12485860.0
7247,2022-10-21,Burundi,50413.0,38.0,50159.0,216.0,345742.0,12485860.0
7248,2022-10-22,Burundi,50413.0,38.0,50159.0,216.0,345742.0,12485860.0
7249,2022-10-23,Burundi,50413.0,38.0,50159.0,216.0,345742.0,12485860.0
7250,2022-10-24,Burundi,50452.0,38.0,50169.0,245.0,345742.0,12485860.0
7251,2022-10-25,Burundi,50452.0,38.0,50169.0,245.0,345742.0,12485860.0
7252,2022-10-26,Burundi,50470.0,38.0,50183.0,249.0,345742.0,12485860.0
7253,2022-10-27,Burundi,50470.0,38.0,50183.0,249.0,345742.0,12485860.0
7254,2022-03-08,CAR,14320.0,113.0,6859.0,7348.0,81294.0,4970976.0
7255,2022-03-09,CAR,14320.0,113.0,6859.0,7348.0,81294.0,4970976.0
7256,2022-03-10,CAR,14320.0,113.0,6859.0,7348.0,81294.0,4970976.0
7257,2022-03-11,CAR,14320.0,113.0,6859.0,7348.0,81294.0,4970976.0
7258,2022-03-12,CAR,14320.0,113.0,6859.0,7348.0,81294.0,4970976.0
7259,2022-03-13,CAR,14320.0,113.0,6859.0,7348.0,81294.0,4970976.0
7260,2022-03-14,CAR,14320.0,113.0,6859.0,7348.0,81294.0,4970976.0
7261,2022-03-15,CAR,14320.0,113.0,6859.0,7348.0,81294.0,4970976.0
7262,2022-03-16,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7263,2022-03-17,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7264,2022-03-18,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7265,2022-03-19,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7266,2022-03-20,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7267,2022-03-21,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7268,2022-03-22,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7269,2022-03-23,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7270,2022-03-24,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7271,2022-03-25,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7272,2022-03-26,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7273,2022-03-27,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7274,2022-03-28,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7275,2022-03-29,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7276,2022-03-30,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7277,2022-03-31,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7278,2022-04-01,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7279,2022-04-02,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7280,2022-04-03,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7281,2022-04-04,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7282,2022-04-05,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7283,2022-04-06,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7284,2022-04-07,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7285,2022-04-08,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7286,2022-04-09,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7287,2022-04-10,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7288,2022-04-11,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7289,2022-04-12,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
7290,2022-04-13,CAR,14649.0,113.0,6859.0,7677.0,81294.0,4970976.0
